name,barcode_file1,internal_conflict_file1,barcode_file2,internal_conflict_file2,status
Coca-Cola Cherry colaízű szénsavas üdítőital cseresznye ízesítéssel 330 ml,5993330000114.0,False,5993330000114.0,False,match
Coca-Cola Cherry colaízű szénsavas üdítőital cseresznye ízesítéssel 500 ml,59969259.0,False,59969259.0,False,match
"Coca-Cola Coke Vanilla cola- és vaníliaízű szénsavas üdítőital 1,75 l",5000112677713.0,False,5000112677713.0,False,match
"Coca-Cola Light colaízű energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",5993330000305.0,False,5993330000305.0,False,match
Coca-Cola Light colaízű energiamentes szénsavas üdítőital édesítőszerekkel 500 ml,59969266.0,False,59969266.0,False,match
"Coca-Cola Lime cola- és limeízű szénsavas üdítőital 1,75 l",5000112684919.0,False,5000112684919.0,False,match
Coca-Cola Lime cola- és limeízű szénsavas üdítőital 330 ml,5000112684841.0,False,5000112684841.0,False,match
Coca-Cola Lime cola-és limeízű szénsavas üdítőital 500 ml,5000112684889.0,False,5000112684889.0,False,match
"Coca-Cola Zero Cherry colaízű energiamentes szénsavas üdítőital cseresznye ízesítéssel 1,75 l",5993330000275.0,False,5993330000275.0,False,match
Coca-Cola Zero Cherry colaízű energiamentes szénsavas üdítőital cseresznye ízesítéssel 500 ml,5993330000084.0,False,5993330000084.0,False,match
Coca-Cola Zero colaízű energiamentes szénsavas üdítőital édesítőszerekkel 4 x 330 ml,5993330001241.0,False,5993330001241.0,False,match
"Coca-Cola Zero koffeinmentes, energiamentes szénsavas üdítőital édesítőszerekkel 1 l",5993330000282.0,False,5993330000282.0,False,match
"Coca-Cola Zero koffeinmentes, energiamentes szénsavas üdítőital édesítőszerekkel 500 ml",5993330000237.0,False,5993330000237.0,False,match
"Coca-Cola Zéro colaízű energiamentes szénsavas üdítőital édesítőszerekkel 2,25 l",5993330000169.0,False,5993330000169.0,False,match
"Coca-Cola Zéró colaízű energiamentes szénsavas üdítőital édesítőszerekkel 2 x 1,75 l",5993330001272.0,False,5993330001272.0,False,match
Coca-Cola cola- és vaníliaízű szénsavas üdítőital 330 ml,5000112677782.0,False,5000112677782.0,False,match
Coca-Cola colaízű szénsavas üdítőital 1 l,5993330000022.0,False,5993330000022.0,False,match
"Coca-Cola colaízű szénsavas üdítőital 1,75 l",5993330000039.0,False,5993330000039.0,False,match
"Coca-Cola colaízű szénsavas üdítőital 2 x 1,75 l",5993330001227.0,False,5993330001227.0,False,match
"Coca-Cola colaízű szénsavas üdítőital 2,25 l",5993330000046.0,False,5993330000046.0,False,match
Coca-Cola colaízű szénsavas üdítőital 300 ml,54026193.0,False,54026193.0,False,match
Coca-Cola colaízű szénsavas üdítőital 330 ml,5993330000077.0,False,5993330000077.0,False,match
Coca-Cola colaízű szénsavas üdítőital 4 x 330 ml,5993330001203.0,False,5993330001203.0,False,match
Coca-Cola colaízű szénsavas üdítőital 500 ml,59969242.0,False,59969242.0,False,match
"Coca-Cola koffeinmentes energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",5993330000244.0,False,5993330000244.0,False,match
Coca-Cola zéró cukor colaízű energiamentes szénsavas üdítőital édesítőszerekkel 1 l,5993330000145.0,False,5993330000145.0,False,match
"Coca-Cola zéró cukor colaízű energiamentes szénsavas üdítőital édesítőszerekkel 1,75 l",5993330000152.0,False,5993330000152.0,False,match
Coca-Cola zéró cukor colaízű energiamentes szénsavas üdítőital édesítőszerekkel 300 ml,54026308.0,False,54026308.0,False,match
Coca-Cola zéró cukor colaízű energiamentes szénsavas üdítőital édesítőszerekkel 330 ml,5993330000190.0,False,5993330000190.0,False,match
Coca-Cola zéró cukor colaízű energiamentes szénsavas üdítőital édesítőszerekkel 500 ml,5993330000138.0,False,5993330000138.0,False,match
Coca-Cola és Jack Daniel's Tenessee Whiskey alkoholos szénsavas üdítőital 5% 330 ml,5993330003443.0,False,5993330003443.0,False,match
Coco Rico csirke alsócomb,59418760004576.0,False,59418760004576.0,False,match
Coco Rico csirke belső mellfilé,59418760004712.0,False,59418760004712.0,False,match
Coco Rico csirke felsőcomb,59418760005566.0,False,59418760005566.0,False,match
Coco Rico csirke felsőcomb filé family csomag,59418760005498.0,False,59418760005498.0,False,match
Coco Rico csirkemellfilé csont és bőr nélkül,59418760004958.0,False,59418760004958.0,False,match
Coco Rico prémium csirke felsőcomb filé,59418760005320.0,False,59418760005320.0,False,match
Coco Rico prémium csirke szárnyközép + szárnytő,59418760004408.0,False,59418760004408.0,False,match
Coco24 kókuszolaj 1000 ml,5999885319008.0,False,5999885319008.0,False,match
"Codorníu Raventos Cuvée fehér minőségi pezsgő 11,5% 75 cl",5999139021121.0,False,5999139021121.0,False,match
Codorníu Zero dealkoholizált fehér minőségi pezsgő 75 cl,5999139021213.0,False,5999139021213.0,False,match
"Cointreau narancs likőr 40% 0,5 l",5998227597586.0,False,5998227597586.0,False,match
Come a Casa Moussaka 400 g,5900741604626.0,False,5900741604626.0,False,match
Come a Casa bolognai lasagna 900 g,5900741600345.0,False,5900741600345.0,False,match
Come a Casa bolognai lasagne 400 g,5909000918153.0,False,5909000918153.0,False,match
Come a Casa spenótos-ricottás lasagne 400 g,5900741601137.0,False,5900741601137.0,False,match
Completa Light UHT cukrozott tejszín spray 18% 250 ml,8716200279772.0,False,8716200279772.0,False,match
Completa Original UHT cukrozott tejszín spray 26% 250 ml,8716200279734.0,False,8716200279734.0,False,match
Completa félzsíros kávétejszín 10% 10 x 10 g,5998200742347.0,False,5998200742347.0,False,match
Completa kávékrémpor 200 g,5998025345006.0,False,5998025345006.0,False,match
Completa kávékrémpor 350 g,5998025300395.0,False,5998025300395.0,False,match
"Connemara ír whiskey 40% 0,7 l",5999139001079.0,False,5999139001079.0,False,match
Contimax Bismarck pácolt heringfilé ízesített lében 400 g,5901576045226.0,False,5901576045226.0,False,match
"Coors világos sör 4,3% 330 ml",8593868007912.0,False,8593868007912.0,False,match
"Coors világos sör 4,3% 500 ml",8593868007899.0,False,8593868007899.0,False,match
Cornetto Soft fehér csokoládé ízű jégkrém és mangó ízű jégkrém ostyatölcsérben 4 x 140 ml (560 ml),8711327664340.0,False,8711327664340.0,False,match
Cornexi almás-fahéjas instant zabkása hozzáadott cukor nélkül édesítőszerrel 55 g,5998038321967.0,False,5998038321967.0,False,match
Cornexi epres töltött zabrudi 30 g,5998038316826.0,False,5998038316826.0,False,match
Cornexi epres töltött zabrudi hozzáadott cukor nélkül 30 g,5998038321295.0,False,5998038321295.0,False,match
Cornexi kék áfonyás töltött zabrudi 30 g,5998038313733.0,False,5998038313733.0,False,match
"Cornexi kókuszos-mandulás instant zabkása chia maggal, hozzáadott cukor nélkül édesítőszerrel 55 g",5998038321943.0,False,5998038321943.0,False,match
Cornexi málnás töltött zabrudi 30 g,5998038316888.0,False,5998038316888.0,False,match
"Cornexi málnás-citromos instant zabkása proteinnel, hozzáadott cukor nélkül, édesítőszerrel 50 g",5998038313184.0,False,5998038313184.0,False,match
Cornexi nexi kókuszos müzliszelet kakaós tejbevonótalppal édesítőszerrel 25 g,5998038312675.0,False,5998038312675.0,False,match
"Cornexi nexi piros gyümölcsös müzliszelet  édesítőszerrel, hozzáadott cukor nélkül 25 g",5998038312705.0,False,5998038312705.0,False,match
Cornexi vörös áfonyás-meggyes instant zabkása proteinnel hozzáadott cukor nélkül édesítőszerrel 50 g,5998038313207.0,False,5998038313207.0,False,match
"Corona Cero alkoholmentes világos sör 0,0% 330 ml",5998817531938.0,False,5998817531938.0,False,match
"Corona mexikói világos sör 4,5% 0,355 l",5948562510443.0,False,5948562510443.0,False,match
"Corvus Tokaj Tokaji Furmint félédes fehérbor 11,5% 750 ml",5999880514446.0,False,5999880514446.0,False,match
Corvus Tokaj Tokaji Hárslevelű félédes fehérbor 11% 750 ml,5999880514460.0,False,5999880514460.0,False,match
Corvus Tokaj Tokaji Sárgamuskotály félédes fehérbor 11% 750 ml,5999880514453.0,False,5999880514453.0,False,match
Crivellin Gnocchi burgonyás gombóc 500 g,8002066001191.0,False,8002066001191.0,False,match
Családi baromfimájas 190 g,5998304062822.0,False,5998304062822.0,False,match
Családi sertésmájkrém 190 g,5998304062747.0,False,5998304062747.0,False,match
Csattos prémium mangó lekvár 340 g,5999860789925.0,False,5999860789925.0,False,match
Csattos prémium szilvalekvár 600 g,5999860789550.0,False,5999860789550.0,False,match
Csattos prémium sárgabarack lekvár 340 g,5999860789932.0,False,5999860789932.0,False,match
Cserpes Sajtműhely tejföl 20% 250 g,5998999201216.0,False,5998999201216.0,False,match
Cserpes epres joghurt 250g,5998999201315.0,False,5998999201315.0,False,match
Cserpes élőflórás natúr joghurt 250g,5998999201308.0,False,5998999201308.0,False,match
Cserpes élőflórás sárgabarckos joghurt 250g,5998999201339.0,False,5998999201339.0,False,match
Cserpes élőflórás áfonyás joghurt 250g,5998999201360.0,False,5998999201360.0,False,match
Csibém friss csirke egészcomb 450 g,5996383032637.0,False,5996383032637.0,False,match
Csibém friss csirke felsőcombfilé 500 g,5996383032644.0,False,5996383032644.0,False,match
Csibém friss csirke filé mix 400 g,5996383032668.0,False,5996383032668.0,False,match
Csibém friss csirkeszárny 600 g,5996383032651.0,False,5996383032651.0,False,match
Csipet Ropi 80 g,5997424311414.0,False,5997424311414.0,False,match
Csoda Konyha Carbonara mártás alappor 26 g,5997359136588.0,False,5997359136588.0,False,match
Csoda Konyha bolognai mártás alappor 47 g,5997359136557.0,False,5997359136557.0,False,match
Csoda Konyha csípős szecsuáni mártás alappor 42 g,5997359139114.0,False,5997359139114.0,False,match
Csoda Konyha mexikói chilis bab alappor 45 g,5997359136571.0,False,5997359136571.0,False,match
Csoda Konyha milánói mártás alappor 48 g,5997359136564.0,False,5997359136564.0,False,match
Csurgói réteslap 6 db 150 g,5999881863000.0,False,5999881863000.0,False,match
Csíki Csipsz Parajdi Sós burgonyacsipsz 50 g,5941904702445.0,False,5941904702445.0,False,match
Csíki Csipsz hagymásan-tejfölös burgonyacsipsz 50 g,5941904702469.0,False,5941904702469.0,False,match
Csíki Csipsz szarvasgomba ízesítésű pityókacsipsz 50 g,5941904702483.0,False,5941904702483.0,False,match
Csíki Csipsz szarvasgombás ízesítésű pattogatott kukorica 40 g,5941904702360.0,False,5941904702360.0,False,match
Cukkini salátának való lédig,8412276010560.0,False,8412276010560.0,False,match
Cukormentes omlós karamella édesítőszerekkel 100 g,5999882722757.0,False,5999882722757.0,False,match
Cup Noodles Miso instant tésztaleves miso ízesítéssel és szárított zöldségekkel japán módra 67 g,5997523315498.0,False,5997523315498.0,False,match
Czelli Malom N° C1 búza finomliszt BL-55 1 kg,5997570562241.0,False,5997570562241.0,False,match
Czelli Malom N° C2 fehér kenyérliszt BL-80 1 kg,5997570562289.0,False,5997570562289.0,False,match
Czelli Malom N° C5 búza pizzaliszt PZL 1 kg,5997570562272.0,False,5997570562272.0,False,match
Czelli Malom omlós pogácsa lisztkeverék 1 kg,5997570500045.0,False,5997570500045.0,False,match
Cékla lédig,5999562010655.0,False,5999562010655.0,False,match
D'arbo meggy extra dzsem 450 g,9001432042515.0,False,9001432042515.0,False,match
DAB Zero alkoholmentes világos sör 0% 500 ml,4053400248769.0,False,4053400248769.0,False,match
"DAB világos német sör 5% 0,5 l",4053400248936.0,False,4053400248936.0,False,match
DESPAR 6 tojásos durum száraztészta és 6 tojásos durum száraztészta spenóttal 250 g,8001300413653.0,False,8001300413653.0,False,match
DESPAR A minőségű Arborio rizs 1 kg,8001300400493.0,False,8001300400493.0,False,match
DESPAR Amaretti mandulaízű teasütemény 200 g,8001300800682.0,False,8001300800682.0,False,match
DESPAR Cannellini fehérbab 400 g,8001300243076.0,False,8001300243076.0,False,match
"DESPAR Cappuccino őrölt, pörkölt kávé és sovány tejpor cukorral kapszula 16 db 168 g",8001300502784.0,False,8001300502784.0,False,match
"DESPAR Espresso Extra Bar őrölt, pörkölt kávé kapszulában 16 x 7 g (112 g)",8001300502227.0,False,8001300502227.0,False,match
"DESPAR Espresso Intenso őrölt, pörkölt kávé kapszulában 16 x 7 g (112 g)",8001300502234.0,False,8001300502234.0,False,match
DESPAR PREMIUM Antipasti Emiliano olasz válogatás 120 g,8001300551522.0,False,8001300551522.0,False,match
"DESPAR PREMIUM Espresso Aida őrölt, pörkölt kávé kapszulában 10 db 52 g",8001300805274.0,False,8001300805274.0,False,match
"DESPAR PREMIUM Espresso Bohéme őrölt, pörkölt kávé kapszulában 10 db 52 g",8001300805298.0,False,8001300805298.0,False,match
"DESPAR PREMIUM Espresso D'amore őrölt, pörkölt kávé kapszulában 10 db 52 g",8001300805267.0,False,8001300805267.0,False,match
"DESPAR PREMIUM Espresso Decaffeinato koffeinmentes őrölt, pörkölt kávé kapszulában 10 db 52 g",8001300805281.0,False,8001300805281.0,False,match
"DESPAR PREMIUM Espresso Tosca őrölt, pörkölt kávé kapszulában 10 db 52 g",8001300805250.0,False,8001300805250.0,False,match
DESPAR PREMIUM Pane Guttiau szardíniai recept alapján készült ropogós lepény 200 g,9100000780696.0,False,9100000780696.0,False,match
DESPAR PREMIUM Salame Felino szeletelt szalámi 80 g,9100000772943.0,False,9100000772943.0,False,match
DESPAR PREMIUM Salsiccia olasz húskészítmény 300 g,5999139401664.0,False,5999139401664.0,False,match
DESPAR PREMIUM Sugo Al Basilico bazsalikomos paradicsommártás 350 g,8001300240303.0,False,8001300240303.0,False,match
DESPAR PREMIUM Sugo All'Arrabbiata csípős paradicsommártás 350 g,8001300240310.0,False,8001300240310.0,False,match
DESPAR PREMIUM burgonya gnocchi szarvasgombával 500 g,9100000976792.0,False,9100000976792.0,False,match
DESPAR PREMIUM citrom lekvár 350 g,8001300501206.0,False,8001300501206.0,False,match
DESPAR PREMIUM különleges minőségű füge lekvár 350 g,8001300501176.0,False,8001300501176.0,False,match
DESPAR PREMIUM mandarin lekvár 350 g,8001300501213.0,False,8001300501213.0,False,match
"DESPAR PREMIUM olasz ecetkülönlegesség 2,7% 250 ml",8001300240747.0,False,8001300240747.0,False,match
DESPAR PREMIUM olasz ecetkülönlegesség szőlőmust sűrítményből és borecetből 250 ml,9100000767659.0,False,9100000767659.0,False,match
DESPAR PREMIUM olasz snack extra szűz olívaolajjal 300 g,8001300500858.0,False,8001300500858.0,False,match
DESPAR PREMIUM pisztáciakrém 150 g,8001300805144.0,False,8001300805144.0,False,match
DESPAR PREMIUM szeletelt pármai sonka 100 g,8001300551232.0,False,8001300551232.0,False,match
DESPAR PREMIUM szójaszósz 150 ml,8001300242420.0,False,8001300242420.0,False,match
DESPAR PREMIUM szójaszósz csökkentett sótartalommal 150 ml,8001300242994.0,False,8001300242994.0,False,match
DESPAR PREMIUM tisztított pörkölt mogyoró 150 g,8001300659686.0,False,8001300659686.0,False,match
"DESPAR PREMIUM őrölt, pörkölt kávé 250 g",8001300500384.0,False,8001300500384.0,False,match
DESPAR Pinsa elősütött búzalisztből készült lepény durumbúzadarával és extraszűz olívaolajjal 230 g,9100000042619.0,False,9100000042619.0,False,match
DESPAR Premium extra szűz olívaolaj 750 ml,8001300091899.0,False,8001300091899.0,False,match
DESPAR Savoiardi tojásos piskóta rúd 400 g,8001300800675.0,False,8001300800675.0,False,match
DESPAR Tagliatelle 6 tojásos durum száraztészta 250 g,8001300413714.0,False,8001300413714.0,False,match
DESPAR ananász gyümölcsital hozzáadott C vitaminnal 1500 ml,8001300150954.0,False,8001300150954.0,False,match
DESPAR arrabiata csípős paradicsommártás 400 g,8001300223122.0,False,8001300223122.0,False,match
DESPAR bazsalikomos paradicsommártás 400 g,8001300223115.0,False,8001300223115.0,False,match
DESPAR csicseriborsó 400 g,8001300243113.0,False,8001300243113.0,False,match
DESPAR egész kapribogyó szárral borecetben 300 g,8001300241454.0,False,8001300241454.0,False,match
DESPAR extra szűz olívaolaj 500 ml,8001300242147.0,False,8001300242147.0,False,match
"DESPAR fehérborecet szőlőmust-sűrítménnyel 5,5% 500 ml",9100000052427.0,False,9100000052427.0,False,match
DESPAR fekete magozott olívabogyó 125 g,80414513.0,False,80414513.0,False,match
DESPAR fokhagymagerezdek napraforgóolajban 280 g,8001300241447.0,False,8001300241447.0,False,match
DESPAR free from gluténmentes burgonyás gnocchi 2 x 250 g (500 g),8001300440208.0,False,8001300440208.0,False,match
"DESPAR free from laktózmentes, görög stílusú, élőflórás, sovány natúr joghurt 150 g",8001300660729.0,False,8001300660729.0,False,match
DESPAR gyümölcs-zöldség ital 1500 ml,8001300150930.0,False,8001300150930.0,False,match
"DESPAR gyümölcs-zöldség ital narancslével, sárgarépalével és citromlével 1500 ml",8001300150947.0,False,8001300150947.0,False,match
DESPAR kakaós töltelékkel töltött sütemény 6 x 38 g (228 g),8001300802662.0,False,8001300802662.0,False,match
DESPAR lasagne durum száraztészta 250 g,9100000750729.0,False,9100000750729.0,False,match
DESPAR lencse 400 g,8001300243120.0,False,8001300243120.0,False,match
DESPAR makrélafilé olívaolajban 125 g,8001300285090.0,False,8001300285090.0,False,match
DESPAR makrélafilé sós lében 125 g,8001300240051.0,False,8001300240051.0,False,match
DESPAR mascarpone zsírdús tejszínsajt 500 g,9100000809946.0,False,9100000809946.0,False,match
DESPAR modenai balzsamecet 6% 500 ml,9100000052397.0,False,9100000052397.0,False,match
DESPAR mogyorós és kakaós kenhető krém 400 g,8001300803096.0,False,8001300803096.0,False,match
DESPAR paradicsommártás marha- és sertéshússal 400 g,8001300223108.0,False,8001300223108.0,False,match
DESPAR paradicsomos szósz ricotta sajttal 400 g,8001300223221.0,False,8001300223221.0,False,match
DESPAR paradicsomos szósz szalonnával 400 g,8001300223238.0,False,8001300223238.0,False,match
DESPAR paradicsomos szósz zöldségekkel 400 g,8001300223290.0,False,8001300223290.0,False,match
DESPAR paradicsompüré 500 g,8001300223207.0,False,8001300223207.0,False,match
DESPAR paradicsompüré 690 g,8001300223078.0,True,8001300223078.0,True,match
DESPAR szarvasgombás majonéz 180 g,8001300244387.0,False,8001300244387.0,False,match
DESPAR szeletelt főtt sonka 140 g,8011175001206.0,False,8011175001206.0,False,match
DESPAR szeletelt mortadella 150 g,8011175001190.0,False,8011175001190.0,False,match
DESPAR sütemény csokoládédarabokkal 6 x 35 g (210 g),8001300738466.0,False,8001300738466.0,False,match
DESPAR teljes kiőrlésű kétszersült 36 db 320 g,8001300803638.0,False,8001300803638.0,False,match
DESPAR tonhal törzsdarabok natúr lében 2 x 160 g,8001300285069.0,False,8001300285069.0,False,match
DESPAR tonhal törzsdarabok natúr lében 3 x 80 g,8001300285045.0,False,8001300285045.0,False,match
DESPAR tonhal törzsdarabok olívaolajban 3 x 70 g (210 g),8001300244226.0,False,8001300244226.0,False,match
DESPAR vérnarancs gyümölcsital 1500 ml,8001300150916.0,False,8001300150916.0,False,match
DESPAR zöld magozott olívabogyó sós lében 300 g,80414551.0,False,80414551.0,False,match
DESPAR zöld olívabogyó sós lében 300 g,80414537.0,False,80414537.0,False,match
DESPAR óriás zöld magozott olívabogyó sós lében 560 g,8001300234883.0,False,8001300234883.0,False,match
DESPAR óriás zöld olívabogyó sós lében 550 g,8001300234890.0,False,8001300234890.0,False,match
"Daim tejcsokoládéval bevont, ropogós mandulás karamell 200 g",7310511802301.0,False,7310511802301.0,False,match
"Dallmayr Classic pörkölt, őrölt kávé 250 g",4008167004455.0,False,4008167004455.0,False,match
"Dallmayr Crema d'Oro Selection pörkölt, szemes kávé 1000 g",4008167035503.0,False,4008167035503.0,False,match
Dallmayr Gold instant kávé 100 g,4008167070504.0,False,4008167070504.0,False,match
"Dallmayr Home Barista Espresso Intenso pörkölt, szemes kávé 1000 g",4008167043904.0,False,4008167043904.0,False,match
"Dallmayr Prodomo pörkölt, őrölt kávé 500 g",4008167103714.0,False,4008167103714.0,False,match
"Damm Lemon citromos ital és világos sör keveréke 3,2% 0,5 l",8410793156129.0,False,8410793156129.0,False,match
Dan Cake piskóta tortalap 200 g,5900864066110.0,False,5900864066110.0,False,match
Dandy sűrített paradicsom 140 g,5999538090971.0,False,5999538090971.0,False,match
Danette Paris Brest ízű réteges tejdesszert 4 x 90 g (360 g),5941209025294.0,False,5941209025294.0,False,match
"Dankó Duna-Tisza közi Cuvée édes fehér tájbor 10,5% 750 ml",5998816750804.0,False,5998816750804.0,False,match
Dankó Felső-Magyarországi Cuvée édes vörös tájbor 10% 750 ml,5998816750811.0,False,5998816750811.0,False,match
"Dankó Felső-Magyarországi Rozé Cuvée édes rozé tájbor 10,5% 750 ml",5998816751504.0,False,5998816751504.0,False,match
Danone Actimel Kids zsírszegény eper-banánízű joghurtital B6- és D-vitaminnal 4 x 100 g (400 g),5997536134314.0,False,5997536134314.0,False,match
Danone Actimel eperízű sovány joghurtalapú ital édesítőszerekkel 4 x 100 g (400 g),5997536303789.0,False,5997536303789.0,False,match
Danone Actimel eperízű zsírszegény joghurtalapú ital B6- és D-vitaminnal 4 x 100 g (400 g),5997536303703.0,False,5997536303703.0,False,match
Danone Actimel vegyes gyümölcsízű sovány joghurtalapú ital  B6- és D-vitaminnal 4 x 100 g (400 g),5990031646481.0,False,5990031646481.0,False,match
Danone Actimel vegyes gyümölcsízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),5997536110356.0,False,5997536110356.0,False,match
"Danone Actimel zsírszegény, élőflórás, erdei gyümölcsízű joghurtalapú ital 4 x 100 g (400 g)",5997536112558.0,False,5997536112558.0,False,match
Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),5990031646962.0,False,5990031646962.0,False,match
Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 4 x 100 g (400 g),5990031646986.0,False,5990031646986.0,False,match
"Danone Activia Pille élőflórás, natúr joghurt 4 x 125 g (500 g)",5997536115177.0,False,5997536115177.0,False,match
Danone Activia Rost élőflórás erdei gyümölcsös joghurt gabonákkal 4 x 120 g (480 g),5990031647259.0,False,5990031647259.0,False,match
"Danone Activia Rost élőflórás őszibarackos joghurt mazsolával, gabonákkal 4 x 120 g (480 g)",5990031647242.0,False,5990031647242.0,False,match
"Danone Activia epres joghurt élőkultúrával, édesítőszerekkel 125 g",5990031646344.0,False,5990031646344.0,False,match
Danone Activia élőflórás epres joghurt 125 g,5990031646009.0,False,5990031646009.0,False,match
Danone Activia élőflórás meggyes joghurt 125 g,5990031646016.0,False,5990031646016.0,False,match
Danone Activia élőflórás vegyes gyümölcsös joghurt 125 g,5990031646030.0,False,5990031646030.0,False,match
Danone Activia élőflórás áfonyás joghurt 125 g,5990031646023.0,False,5990031646023.0,False,match
"Danone Activia élőflórás, krémes natúr joghurt 4 x 125 g",5997536302058.0,False,5997536302058.0,False,match
"Danone Activia őszibarackos joghurt élőkultúrával, édesítőszerekkel 125 g",5990031646337.0,False,5990031646337.0,False,match
Danone Danette csokoládés puding 4 x 125 g,5997536141503.0,False,5997536141503.0,False,match
Danone Danette vaníliaízű puding 4 x 125 g,5997536141510.0,False,5997536141510.0,False,match
Danone Danonino banános és málnás tejtermék hozzáadott kalciummal és D-vitaminnal 4 x 50 g (200 g),59441199.0,False,59441199.0,False,match
"Danone Danonino epres, sárgabarackos tejtermék hozzáadott kalciummal & D-vitaminnal 4 x 50 g (200 g)",59003854.0,False,59003854.0,False,match
Danone Nap mint Nap élőflórás eperízű zsírszegény joghurt 4 x 110 g,5990031646726.0,False,5990031646726.0,False,match
"Danone Oikos Görög citromos túrótortaízű, élőflórás krémjoghurt 4 x 125 g",5997536119588.0,False,5997536119588.0,False,match
"Danone Oikos Görög kekszízű, élőflórás krémjoghurt 4 x 125 g",5997536113227.0,False,5997536113227.0,False,match
Danone Oikos Görög stracciatellaízű élőflórás krémjoghurt 4 x 125 g,5997536115139.0,False,5997536115139.0,False,match
Danone Oikos Görög élőflórás almás pite ízű krémjoghurt 4 x 125 g,5997536304649.0,False,5997536304649.0,False,match
Danone Oikos Görög élőflórás áfonyás sajttorta ízű krémjoghurt 4 x 125 g,5997536305295.0,False,5997536305295.0,False,match
Danone Oikos málnás sajttorta ízű krémjoghurt 4 x 125 g,5997536304830.0,False,5997536304830.0,False,match
Danone Oikos vaníliaízű krémtúró 130 g,5997536305653.0,False,5997536305653.0,False,match
"Danone Oikos Édes Kettes édesített joghurt vaníliaízű, csokoládéval bevont gabonacsillagokkal 102 g",5997536305158.0,False,5997536305158.0,False,match
Danone Oikos Édes Kettes élőflórás édesített joghurt csokoládéval bevont kukoricapelyhekkel 102 g,5990031647235.0,False,5990031647235.0,False,match
Danone Oikos Édes Kettes élőflórás édesített joghurt eperszósszal 118 g,5997536305219.0,False,5997536305219.0,False,match
Danone Oikos Édes Kettes élőflórás édesített joghurt meggyszósszal 118 g,5997536305233.0,False,5997536305233.0,False,match
Danone Oikos Édes Kettes élőflórás édesített joghurt piros gyümölcsös szósszal 118 g,5990031647044.0,False,5990031647044.0,False,match
Danone Oikos élőflórás epres krémjoghurt 125 g,5990031646795.0,False,5990031646795.0,False,match
Danone Oikos élőflórás meggyes krémjoghurt 125 g,5990031646801.0,False,5990031646801.0,False,match
"Danone YoPro UHT csokoládéízű sovány tejital, édesítőszerekkel, magnéziummal és folsavval 250 ml",8595002110236.0,False,8595002110236.0,False,match
"Danone YoPro UHT vaníliaízű sovány tejital, édesítőszerekkel, magnéziummal és folsavval 250 ml",8595002110243.0,False,8595002110243.0,False,match
"Danone YoPro banános sovány joghurt földimogyoró aromával, édesítőszerekkel 160 g",5990031646641.0,False,5990031646641.0,False,match
Danone YoPro magas fehérjetartalmú fermentált eper- és málnaízű tejital édesítőszerekkel 300 g,8410500023652.0,False,8410500023652.0,False,match
"Danone YoPro magas fehérjetartalmú sovány tejital, kakaó darabokkal, édesítőszerekkel 300 g",5601050037586.0,False,5601050037586.0,False,match
Danone YoPro magas fehérjetartalmú vaníliáskeksz-ízű sovány tejital édesítőszerekkel 300 g,5601050035261.0,False,5601050035261.0,False,match
"Danone YoPro sovány joghurt áfonyával, édesítőszerekkel, magnéziummal és folsavval 160 g",5990031646634.0,False,5990031646634.0,False,match
"Danone YoPro sztracsatellaízű sovány joghurt édesítőszerekkel, magnéziummal és folsavval 160 g",5990031646658.0,False,5990031646658.0,False,match
"Danone citromízű, élőflórás, zsírszegény joghurt 4 x 125 g (500 g)",5997536305059.0,False,5997536305059.0,False,match
Danone dinnye ízű iható fermentált tejkészítmény 310 g,5997672305746.0,False,5997672305746.0,False,match
Danone eper ízű iható fermentált tejkészítmény 310 g,5997672305722.0,False,5997672305722.0,False,match
"Danone eperízű, élőflórás, zsírszegény joghurt 4 x 125 g",5997536305028.0,False,5997536305028.0,False,match
Danone kefir 4 x 130 g,5997536113975.0,False,5997536113975.0,False,match
"Danone meggyízű, élőflórás, zsírszegény joghurt 4 x 125 g",5997536305066.0,False,5997536305066.0,False,match
Danone málnaízű iható fermentált tejkészítmény 310 g,5997672305739.0,False,5997672305739.0,False,match
Danone natúr joghurt 375 g,5997536113982.0,False,5997536113982.0,False,match
"Danone sárgabarackízű, élőflórás, zsírszegény joghurt 4 x 125 g",5997536305042.0,False,5997536305042.0,False,match
Danone zsírszegény kaukázusi kefir 330 g,5997536305417.0,False,5997536305417.0,False,match
Danone zsírszegény kaukázusi kefir 475 g,5997536305400.0,False,5997536305400.0,False,match
Danone élőflórás natúr joghurt 4 x 130 g,5997536112961.0,False,5997536112961.0,False,match
Darabolt hízott liba bőrösháj 500 g,5995674465826.0,False,5995674465826.0,False,match
Darbo csipkebogyó extradzsem 450 g,9001432002359.0,False,9001432002359.0,False,match
Darbo eper extradzsem 450 g,9001432002229.0,False,9001432002229.0,False,match
Darbo sárgabarack extradzsem 450 g,9001432002205.0,False,9001432002205.0,False,match
Darbo áfonya extradzsem 450 g,9001432002281.0,False,9001432002281.0,False,match
