barcode,name_file1,internal_conflict_file1,name_file2,internal_conflict_file2,status
5411188134985.0,"Alpro Shhh... this is not Milk cukormentes zabital hozzáadott kalciummal és D2-vitaminnal 3,5% 1 l",False,"Alpro Shhh... this is not Milk cukormentes zabital hozzáadott kalciummal és D2-vitaminnal 3,5% 1 l",False,match
5411188135005.0,"Alpro Shhh... this is not Milk cukormentes zabital hozzáadott kalciummal és D2-vitaminnal 1,8% 1 l",False,"Alpro Shhh... this is not Milk cukormentes zabital hozzáadott kalciummal és D2-vitaminnal 1,8% 1 l",False,match
5411188136361.0,"Alpro fermentált szójakészítmény eperrel, cseresznyével, datolyával 135 g",False,"Alpro fermentált szójakészítmény eperrel, cseresznyével, datolyával 135 g",False,match
5411188137740.0,Alpro Plant Protein vaníliaízű szójadesszert hozzáadott kalciummal és vitaminokkal 200 g,False,Alpro Plant Protein vaníliaízű szójadesszert hozzáadott kalciummal és vitaminokkal 200 g,False,match
5411188137764.0,Alpro Plant Protein csokoládéízű szójadesszert hozzáadott kalciummal és vitaminokkal 200 g,False,Alpro Plant Protein csokoládéízű szójadesszert hozzáadott kalciummal és vitaminokkal 200 g,False,match
5411188138839.0,Alpro UHT kávé karamellaízű szójaitallal 250 ml,False,Alpro UHT kávé karamellaízű szójaitallal 250 ml,False,match
5411188138853.0,Alpro UHT kávé mandulaitallal 250 ml,False,Alpro UHT kávé mandulaitallal 250 ml,False,match
5411188138990.0,Alpro citromos sajttorta ízű fermentált szójakészítmény hozzáadott kalciummal és vitaminokkal 150 g,False,Alpro citromos sajttorta ízű fermentált szójakészítmény hozzáadott kalciummal és vitaminokkal 150 g,False,match
5411188139409.0,Alpro Barista mandulaital hozzáadott kalciummal 750 ml,False,Alpro Barista mandulaital hozzáadott kalciummal 750 ml,False,match
5411188139560.0,Alpro Plant Protein fermentált szójakészítmény 200 g,False,Alpro Plant Protein fermentált szójakészítmény 200 g,False,match
5411188139843.0,Alpro Barista kókuszital szójával és hozzáadott kalciummal 750 ml,False,Alpro Barista kókuszital szójával és hozzáadott kalciummal 750 ml,False,match
5411188139928.0,"Alpro csokoládés, növényi alapú kókuszdesszert 135 g",False,"Alpro csokoládés, növényi alapú kókuszdesszert 135 g",False,match
5411188139966.0,"Alpro vaníliaízű, növényi alapú manduladesszert 135 g",False,"Alpro vaníliaízű, növényi alapú manduladesszert 135 g",False,match
5411188140863.0,Alpro Barista karamell ízű zab- és szójaital hozzáadott kalciummal és vitaminokkal 750 ml,False,Alpro Barista karamell ízű zab- és szójaital hozzáadott kalciummal és vitaminokkal 750 ml,False,match
5411188140887.0,Alpro Barista vaníliaízű zab- és szójaital hozzáadott kalciummal és vitaminokkal 750 ml,False,Alpro Barista vaníliaízű zab- és szójaital hozzáadott kalciummal és vitaminokkal 750 ml,False,match
5411188141549.0,"Alpro fermentált szójakészítmény eperrel, hozzáadott kalciummal jóddal vitaminnal 4 x 115 g (460 g)",False,"Alpro fermentált szójakészítmény eperrel, hozzáadott kalciummal jóddal vitaminnal 4 x 115 g (460 g)",False,match
5411188141563.0,"Alpro vaníliaízű fermentált szójakészítmény hozzáadott kalciummal, vitaminnal 4 x 115 g (460 g)",False,"Alpro vaníliaízű fermentált szójakészítmény hozzáadott kalciummal, vitaminnal 4 x 115 g (460 g)",False,match
5411223005300.0,"Lindemans Tarot Noir belga vörös erdei gyümölcsös lambic sör 8% 0,25 l",False,"Lindemans Tarot Noir belga vörös erdei gyümölcsös lambic sör 8% 0,25 l",False,match
5411223007137.0,"Lindemans Kriek belga meggyes lambic ízesített sör cukorral és édesítőszerrel 3,5% 0,25 l",False,"Lindemans Kriek belga meggyes lambic ízesített sör cukorral és édesítőszerrel 3,5% 0,25 l",False,match
5411223007175.0,"Lindemans Framboise belga málnás lambic ízesített sör 2,5% 0,25 l",False,"Lindemans Framboise belga málnás lambic ízesített sör 2,5% 0,25 l",False,match
5411223007205.0,"Lindemans Cassis belga feketeribizlis lambic ízesített sör 3% 0,25 l",False,"Lindemans Cassis belga feketeribizlis lambic ízesített sör 3% 0,25 l",False,match
5411683020257.0,Gigi narancs-répa-gyömbér ízű növényi alapú pálcikás jégkrém 3 x 70 ml,False,Gigi narancs-répa-gyömbér ízű növényi alapú pálcikás jégkrém 3 x 70 ml,False,match
5411683020271.0,Gigi eper-áfonya-cékla ízű növényi alapú pálcikás jégkrém 3 x 70 ml,False,Gigi eper-áfonya-cékla ízű növényi alapú pálcikás jégkrém 3 x 70 ml,False,match
5411683020295.0,Gigi mangó-maracuja-édeskömény ízű növényi alapú pálcikás jégkrém 3 x 70 ml,False,Gigi mangó-maracuja-édeskömény ízű növényi alapú pálcikás jégkrém 3 x 70 ml,False,match
5412514111144.0,Poco Loco Tortilla chili ízesítésű kukoricachips 200 g,False,Poco Loco Tortilla chili ízesítésű kukoricachips 200 g,False,match
5412514222246.0,Poco Loco Tortilla sajtos ízesítésű kukoricachips 200 g,False,Poco Loco Tortilla sajtos ízesítésű kukoricachips 200 g,False,match
5412514333324.0,Poco Loco Tortilla enyhén sózott kukoricachips 450 g,False,Poco Loco Tortilla enyhén sózott kukoricachips 450 g,False,match
5412514333348.0,Poco Loco Tortilla enyhén sózott kukoricachips 200 g,False,Poco Loco Tortilla enyhén sózott kukoricachips 200 g,False,match
5412514555559.0,Poco Loco Original Tortilla 8 db 320 g,False,Poco Loco Original Tortilla 8 db 320 g,False,match
5412514930936.0,Poco Loco Salsa szósz BBQ ízesítéssel 330 g,False,Poco Loco Salsa szósz BBQ ízesítéssel 330 g,False,match
5412514932022.0,Poco Loco Multigrain tortilla búzalisztből 4 db 245 g,False,Poco Loco Multigrain tortilla búzalisztből 4 db 245 g,False,match
5412514932046.0,Poco Loco tortilla teljes kiőrlésű liszttel 4 db 245 g,False,Poco Loco tortilla teljes kiőrlésű liszttel 4 db 245 g,False,match
5412514932947.0,Poco Loco Fajita fűszerkeverék 40 g,False,Poco Loco Fajita fűszerkeverék 40 g,False,match
5412514934040.0,Poco Loco búza- és kukoricalisztből készült tortilla lapok 6 db 380 g,False,Poco Loco búza- és kukoricalisztből készült tortilla lapok 6 db 380 g,False,match
5412514937188.0,Poco Loco szeletelt zöld jalapeno paprika 225 g,False,Poco Loco szeletelt zöld jalapeno paprika 225 g,False,match
5412514999940.0,Poco Loco sajtmártás sajttal és jalapeno chili paprikával 300 g,False,Poco Loco sajtmártás sajttal és jalapeno chili paprikával 300 g,False,match
5413121360826.0,The Belgian tiramisu ízű belga csokoládé praliné 200 g,False,The Belgian tiramisu ízű belga csokoládé praliné 200 g,False,match
5413121371754.0,The Belgian Trüffel Original 200 g,False,The Belgian Trüffel Original 200 g,False,match
5413546347815.0,Paté Grand-Mére krémes pástétom kacsamájjal 230 g,False,Paté Grand-Mére krémes pástétom kacsamájjal 230 g,False,match
5413548040639.0,Raffaello kókuszreszelékkel borított ropogós ostyakülönlegesség kókuszos krémmel töltve 40 g,False,Raffaello kókuszreszelékkel borított ropogós ostyakülönlegesség kókuszos krémmel töltve 40 g,False,match
5413548280189.0,Kinder Schoko-Bons tejcsokoládé bonbonok tejes krémmel és mogyoródarabkákkal töltve 125 g,False,Kinder Schoko-Bons tejcsokoládé bonbonok tejes krémmel és mogyoródarabkákkal töltve 125 g,False,match
5425030341209.0,"Night Orient Mojito alkoholmentes koktélital 0,75 l",False,"Night Orient Mojito alkoholmentes koktélital 0,75 l",False,match
5425030341728.0,"Night Orient Spritz alkoholmentes koktélital 0,75 l",False,"Night Orient Spritz alkoholmentes koktélital 0,75 l",False,match
5449000320988.0,"Powerade szénsavmentes, mangóízű izotóniás sportital 500 ml",False,"Powerade szénsavmentes, mangóízű izotóniás sportital 500 ml",False,match
55996503012605.0,Friss kacsa mell belsőfilé,False,Friss kacsa mell belsőfilé,False,match
5601050035261.0,Danone YoPro magas fehérjetartalmú vaníliáskeksz-ízű sovány tejital édesítőszerekkel 300 g,False,Danone YoPro magas fehérjetartalmú vaníliáskeksz-ízű sovány tejital édesítőszerekkel 300 g,False,match
5601050037586.0,"Danone YoPro magas fehérjetartalmú sovány tejital, kakaó darabokkal, édesítőszerekkel 300 g",False,"Danone YoPro magas fehérjetartalmú sovány tejital, kakaó darabokkal, édesítőszerekkel 300 g",False,match
5701397021344.0,Madeco sós ropogós tepertő chips 75 g,False,Madeco sós ropogós tepertő chips 75 g,False,match
5701397021351.0,Madeco jalapeno ropogós tepertő chips 75 g,False,Madeco jalapeno ropogós tepertő chips 75 g,False,match
57031712.0,Halls Energy Vitab6 Colaízű Töltetlen Keménycukorka 32 G,False,Halls Energy Vitab6 Colaízű Töltetlen Keménycukorka 32 G,False,match
5707196217025.0,Tulip szeletelt füstölt szalonna 125 g,False,Tulip szeletelt füstölt szalonna 125 g,False,match
5707196252675.0,Tulip kockázott füstölt szalonna 2 x 100 g (200 g),False,Tulip kockázott füstölt szalonna 2 x 100 g (200 g),False,match
5709678425447.0,Anthon Berg Baileys marcipánnal töltött krémlikőr ízű tejcsokoládé 7 db 175 g,False,Anthon Berg Baileys marcipánnal töltött krémlikőr ízű tejcsokoládé 7 db 175 g,False,match
5711953078750.0,Starbucks Skinny Latte laktózmentes tejital 220 ml,False,Starbucks Skinny Latte laktózmentes tejital 220 ml,False,match
5711953078774.0,Starbucks Caramel Macchiato kávés tejital 220 ml,False,Starbucks Caramel Macchiato kávés tejital 220 ml,False,match
5711953078798.0,Starbucks Cappuccino félzsíros tejital 220 ml,False,Starbucks Cappuccino félzsíros tejital 220 ml,False,match
5711953078811.0,Starbucks Caffé Latte UHT félzsíros kávés tejital 220 mll,False,Starbucks Caffé Latte UHT félzsíros kávés tejital 220 mll,False,match
5711953158445.0,Arla friss zsírdús lágy krémsajt 200 g,False,Arla friss zsírdús lágy krémsajt 200 g,False,match
5711953190148.0,Milka UHT tejital Milka csokoládéval és zsírszegény kakaóporral 250 ml,False,Milka UHT tejital Milka csokoládéval és zsírszegény kakaóporral 250 ml,False,match
5711953190179.0,"Milka UHT tejital Milka csokoládéval, zsírszegény kakaóporral és karamell ízesítéssel 250 ml",False,"Milka UHT tejital Milka csokoládéval, zsírszegény kakaóporral és karamell ízesítéssel 250 ml",False,match
5711953190209.0,"Milka UHT tejital Milka csokoládéval, zsírszegény kakaóporral és mogyoró ízesítéssel 250 ml",False,"Milka UHT tejital Milka csokoládéval, zsírszegény kakaóporral és mogyoró ízesítéssel 250 ml",False,match
5740900400832.0,Lurpak enyhén sózott dán vaj 200 g,False,Lurpak enyhén sózott dán vaj 200 g,False,match
5740900400849.0,Lurpak enyhén sózott kenhető keverék készítmény 200 g,False,Lurpak enyhén sózott kenhető keverék készítmény 200 g,False,match
5740900401402.0,Lurpak kenhető keverék készítmény vajjal és növényi olajjal 200 g,False,Lurpak kenhető keverék készítmény vajjal és növényi olajjal 200 g,False,match
5740900815308.0,Lurpak enyhén sózott csökkentett zsírtartalmú kenhető keverék készítmény 200 g,False,Lurpak enyhén sózott csökkentett zsírtartalmú kenhető keverék készítmény 200 g,False,match
5760466414302.0,"Arla Apetina sólében érlelt, félzsíros, lágy sajt 500 g",False,"Arla Apetina sólében érlelt, félzsíros, lágy sajt 500 g",False,match
5760466736664.0,"Apetina félzsíros, lágy krémfehér sajt 200 g",False,"Apetina félzsíros, lágy krémfehér sajt 200 g",False,match
5760466851848.0,Apetina laktózmentes krémfehérsajt 200 g,False,Apetina laktózmentes krémfehérsajt 200 g,False,match
5774540984155.0,Anthon Berg csokoládé marcipánnal és Madeira likőrben lévő szilvával töltve 8 db 220 g,False,Anthon Berg csokoládé marcipánnal és Madeira likőrben lévő szilvával töltve 8 db 220 g,False,match
5859012122553.0,Jégsaláta db,False,Jégsaláta db,False,match
5900014021976.0,"Garage Hard Lemon citrom ízesítésű ízesített maláta sör 4,5 400 ml",False,"Garage Hard Lemon citrom ízesítésű ízesített maláta sör 4,5 400 ml",False,match
5900014230040.0,"Garage Hard Strawberry epres margarita ízesítésű ízesített maláta sör 4,5% 400 ml",False,"Garage Hard Strawberry epres margarita ízesítésű ízesített maláta sör 4,5% 400 ml",False,match
5900020005038.0,"Nestlé Fitness epres gabonapehely-szelet vitaminokkal és ásványi anyagokkal reggelihez 23,5 g",False,"Nestlé Fitness epres gabonapehely-szelet vitaminokkal és ásványi anyagokkal reggelihez 23,5 g",False,match
5900020005946.0,Nestlé Cookie Crisp süti formájú csokiízű ropogós gabonapehely 250 g,False,Nestlé Cookie Crisp süti formájú csokiízű ropogós gabonapehely 250 g,False,match
5900020011886.0,"Nestlé Cookie Crisp süti formájú, csokiízű, ropogós gabonapehely 375 g",False,"Nestlé Cookie Crisp süti formájú, csokiízű, ropogós gabonapehely 375 g",False,match
5900020013491.0,"Nestlé Nesquik Mix kakaós és vaníliaízű, ropogós gabonapehely vitaminokkal, ásványi anyagokkal 225 g",False,"Nestlé Nesquik Mix kakaós és vaníliaízű, ropogós gabonapehely vitaminokkal, ásványi anyagokkal 225 g",False,match
5900020013668.0,"Nestlé Nesquik kakaós ízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 375 g",False,"Nestlé Nesquik kakaós ízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 375 g",False,match
5900020013927.0,"Nestlé Chocapic csokiízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 375 g",False,"Nestlé Chocapic csokiízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 375 g",False,match
5900020016065.0,"Nestlé Nesquik kakaós ízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 225 g",False,"Nestlé Nesquik kakaós ízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 225 g",False,match
5900020019530.0,Nestlé Lion karamellás és csokoládés ropogós gabonapehely vitaminokkal és ásványi anyagokkal 400 g,False,Nestlé Lion karamellás és csokoládés ropogós gabonapehely vitaminokkal és ásványi anyagokkal 400 g,False,match
5900020022745.0,"Nestlé Cheerios mézes, ropogós gabonakarika vitaminokkal és ásványi anyagokkal 375 g",False,"Nestlé Cheerios mézes, ropogós gabonakarika vitaminokkal és ásványi anyagokkal 375 g",False,match
5900020022769.0,"Nestlé Cini Minis ropogós fahéjas gabonapehely teljes kiőrlésű búzával, vitaminokkal és vassal 375 g",False,"Nestlé Cini Minis ropogós fahéjas gabonapehely teljes kiőrlésű búzával, vitaminokkal és vassal 375 g",False,match
5900020025678.0,"Nestlé Fitness tejcsokoládés gabonapehely-szelet vitaminokkal & ásványi anyagokkal reggelihez 22,5 g",False,"Nestlé Fitness tejcsokoládés gabonapehely-szelet vitaminokkal & ásványi anyagokkal reggelihez 22,5 g",False,match
5900020027467.0,"Nestlé Chocapic csokiízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 250 g",False,"Nestlé Chocapic csokiízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 250 g",False,match
5900020027696.0,Nestlé Musli meggyes müzliszelet reggelihez 35 g,False,Nestlé Musli meggyes müzliszelet reggelihez 35 g,False,match
5900020027702.0,Nestlé Musli tejcsokoládés-banános müzliszelet reggelihez 35 g,False,Nestlé Musli tejcsokoládés-banános müzliszelet reggelihez 35 g,False,match
5900020032096.0,"Nestlé Nesquik Alphabet betű formájú, kakaós ízű, ropogós gabonapehely vitaminokkal 325 g",False,"Nestlé Nesquik Alphabet betű formájú, kakaós ízű, ropogós gabonapehely vitaminokkal 325 g",False,match
5900020038333.0,Nestlé Corn Flakes gluténmentes gabonapehely-szelet vitaminokkal és ásványi anyagokkal 22 g,False,Nestlé Corn Flakes gluténmentes gabonapehely-szelet vitaminokkal és ásványi anyagokkal 22 g,False,match
5900020038555.0,Nestlé Corn Flakes gluténmentes ropogós kukoricapehely vitaminokkal 375 g,False,Nestlé Corn Flakes gluténmentes ropogós kukoricapehely vitaminokkal 375 g,False,match
5900020038616.0,"Nestlé Corn Flakes gluténmentes ropogós kukoricapehely mézzel, földimogyoróval és vitaminokkal 350 g",False,"Nestlé Corn Flakes gluténmentes ropogós kukoricapehely mézzel, földimogyoróval és vitaminokkal 350 g",False,match
5900020042163.0,"Nestlé Strawberry Minis ropogós, epres gabonapehely teljes kiőrlésű búzával 375 g",False,"Nestlé Strawberry Minis ropogós, epres gabonapehely teljes kiőrlésű búzával 375 g",False,match
5900020042514.0,Nestlé Chocapic brownie ízű ropogós gabonapehely vitaminokkal és ásványi anyagokkal 300 g,False,Nestlé Chocapic brownie ízű ropogós gabonapehely vitaminokkal és ásványi anyagokkal 300 g,False,match
5900020042774.0,"Nestlé Cini Minis Churros ropogós, fahéjas gabonapehely teljes kiőrlésű búzával 300 g",False,"Nestlé Cini Minis Churros ropogós, fahéjas gabonapehely teljes kiőrlésű búzával 300 g",False,match
5900020043191.0,Nestlé KitKat kakaós ízű ropogós gabonapehely tejcsokoládéval 330 g,False,Nestlé KitKat kakaós ízű ropogós gabonapehely tejcsokoládéval 330 g,False,match
5900020043481.0,"Nestlé Fitness Protein kakaós ízű gabonapehely teljes értékű búzával, édesítőszerrel 310 g",False,"Nestlé Fitness Protein kakaós ízű gabonapehely teljes értékű búzával, édesítőszerrel 310 g",False,match
5900020043504.0,"Nestlé Fitness Fiber méz ízű gabonapehely teljes értékű búzával, édesítőszerrel 310 g",False,"Nestlé Fitness Fiber méz ízű gabonapehely teljes értékű búzával, édesítőszerrel 310 g",False,match
5900020044877.0,Nestlé Nesquik Minis kakaós ízű ropogós mini gabonagolyók vitaminokkal és ásványi anyagokkal 300 g,False,Nestlé Nesquik Minis kakaós ízű ropogós mini gabonagolyók vitaminokkal és ásványi anyagokkal 300 g,False,match
5900020044884.0,"Nestlé Cini Minis ropogós fahéjas mini gabonagolyók teljes értékű búzával vitaminokkal, vassal 300 g",False,"Nestlé Cini Minis ropogós fahéjas mini gabonagolyók teljes értékű búzával vitaminokkal, vassal 300 g",False,match
5900020044891.0,"Nestlé Lion Minis karamellás és csokoládés ropogós mini gabonagolyók, vitaminokkal és ásványi 300 g",False,"Nestlé Lion Minis karamellás és csokoládés ropogós mini gabonagolyók, vitaminokkal és ásványi 300 g",False,match
5900020045133.0,Nestlé Trix gyümölcsös ízű ropogós gabonapehely vitaminokkal és ásványi anyagokkal 300 g,False,Nestlé Trix gyümölcsös ízű ropogós gabonapehely vitaminokkal és ásványi anyagokkal 300 g,False,match
5900020047182.0,Nestlé Corn Flakes gluténmentes karamellás ízű ropogós kukoricapehely 350 g,False,Nestlé Corn Flakes gluténmentes karamellás ízű ropogós kukoricapehely 350 g,False,match
5900020047861.0,Nestlé Lion Triple Crunchy ropogós gabonapehely sós karamellel csokoládés bevonattal 300 g,False,Nestlé Lion Triple Crunchy ropogós gabonapehely sós karamellel csokoládés bevonattal 300 g,False,match
5900197012723.0,Bakoma Greek natúr joghurt 400 g,False,Bakoma Greek natúr joghurt 400 g,False,match
5900247000786.0,"Bords Eve Enyhén sózott, csökkentett zsírtartalmú margarin 500 g",False,"Bords Eve Enyhén sózott, csökkentett zsírtartalmú margarin 500 g",False,match
5900247000847.0,"Bords Eve Enyhén sózott, csökkentett zsírtartalmú margarin 250 g",False,"Bords Eve Enyhén sózott, csökkentett zsírtartalmú margarin 250 g",False,match
5900247001196.0,Bords Eve Olívaolajjal csökkentett zsírtartalmú margarin 500 g,False,Bords Eve Olívaolajjal csökkentett zsírtartalmú margarin 500 g,False,match
5900247001202.0,Bords Eve Natúr - csökkentett zsírtartalmú margarin 500 g,False,Bords Eve Natúr - csökkentett zsírtartalmú margarin 500 g,False,match
5900259029041.0,Cheetos sajtos ízesítésű kukoricasnack 85 g,False,Cheetos sajtos ízesítésű kukoricasnack 85 g,False,match
5900259083494.0,Cheetos sajtos ízű kukoricasnack 43 g,False,Cheetos sajtos ízű kukoricasnack 43 g,False,match
5900259087164.0,Cheetos Spirals sajtos & ketchupos ízesítésű kukoricasnack 30 g,False,Cheetos Spirals sajtos & ketchupos ízesítésű kukoricasnack 30 g,False,match
5900259094704.0,Doritos Nacho sajtos ízű kukoricachips 100 g,False,Doritos Nacho sajtos ízű kukoricachips 100 g,False,match
5900259094728.0,Doritos csípős paprikás ízű kukoricachips 100 g,False,Doritos csípős paprikás ízű kukoricachips 100 g,False,match
5900259106667.0,Doritos barbecue ízesítésű kukoricachips 100 g,False,Doritos barbecue ízesítésű kukoricachips 100 g,False,match
5900259109033.0,Lay's újhagymás ízű burgonyachips 60 g,False,Lay's újhagymás ízű burgonyachips 60 g,False,match
5900259109071.0,Lay's sózott burgonyachips 60 g,False,Lay's sózott burgonyachips 60 g,False,match
5900259113856.0,Lay's BBQ borda jellegű ízesítéssel burgonyachips 60 g,False,Lay's BBQ borda jellegű ízesítéssel burgonyachips 60 g,False,match
5900259113917.0,Lay's tejfölös-zöldfűszeres ízű burgonyachips 60 g,False,Lay's tejfölös-zöldfűszeres ízű burgonyachips 60 g,False,match
5900259113948.0,Lay's sajtos ízű burgonyachips 60 g,False,Lay's sajtos ízű burgonyachips 60 g,False,match
5900259117564.0,Doritos édes chili ízesítésű kukoricachips 100 g,False,Doritos édes chili ízesítésű kukoricachips 100 g,False,match
5900259127600.0,Lay's sózott burgonyachips 130 g,False,Lay's sózott burgonyachips 130 g,False,match
5900259127679.0,Lay's kemencében sütött grillezett zöldség ízű burgonyasnack 110 g,False,Lay's kemencében sütött grillezett zöldség ízű burgonyasnack 110 g,False,match
5900259127747.0,Lay's Max Strong sajt és csípőspaprika ízű burgonyachips 120 g,False,Lay's Max Strong sajt és csípőspaprika ízű burgonyachips 120 g,False,match
5900259127778.0,Lay's Strong csípőspaprika- és limeízű burgonyachips 120 g,False,Lay's Strong csípőspaprika- és limeízű burgonyachips 120 g,False,match
5900259128348.0,Lay's Strong csípőspaprika- és limeízű burgonyachips 190 g,False,Lay's Strong csípőspaprika- és limeízű burgonyachips 190 g,False,match
5900259128409.0,Lay's tejfölös-zöldfűszeres ízű burgonyachips 130 g,False,Lay's tejfölös-zöldfűszeres ízű burgonyachips 130 g,False,match
5900259128423.0,Lay's tejfölös-zöldfűszeres ízű burgonyachips 200 g,False,Lay's tejfölös-zöldfűszeres ízű burgonyachips 200 g,False,match
5900259128492.0,Lay's Max Strong burgonyachips csípős húsos jellegű ízesítéssel 120 g,False,Lay's Max Strong burgonyachips csípős húsos jellegű ízesítéssel 120 g,False,match
5900259128706.0,Lay's sózott burgonyachips 200 g,False,Lay's sózott burgonyachips 200 g,False,match
5900259128843.0,Lay's kemencében sütött joghurtos-zöldfűszeres ízesítésű burgonyachips 110 g,False,Lay's kemencében sütött joghurtos-zöldfűszeres ízesítésű burgonyachips 110 g,False,match
5900259130686.0,Lay's burgonyachips BBQ borda jellegű ízesítéssel 130 g,False,Lay's burgonyachips BBQ borda jellegű ízesítéssel 130 g,False,match
5900259130693.0,Lay's sajtos ízű burgonyachips 130 g,False,Lay's sajtos ízű burgonyachips 130 g,False,match
5900259130709.0,"Lay's pikáns, paprikás ízű burgonyachips 130 g",False,"Lay's pikáns, paprikás ízű burgonyachips 130 g",False,match
5900259130839.0,Cheetos Pizzerini pizzás ízesítésű kukoricasnack 85 g,False,Cheetos Pizzerini pizzás ízesítésű kukoricasnack 85 g,False,match
5900259353276.0,Cheetos ketchupos ízesítésű kukoricasnack 85 g,False,Cheetos ketchupos ízesítésű kukoricasnack 85 g,False,match
5900334001047.0,Topjoy Fruits of the World alma-lime-kaktusz ital 1 l,False,Topjoy Fruits of the World alma-lime-kaktusz ital 1 l,False,match
5900334007780.0,Topjoy Fruits of the World mangó-alma-narancs-citrom ital 1 l,False,Topjoy Fruits of the World mangó-alma-narancs-citrom ital 1 l,False,match
5900334013941.0,Topjoy szénsavmentes alma-őszibarack-eper ital hozzáadott vitaminokkal 200 ml,False,Topjoy szénsavmentes alma-őszibarack-eper ital hozzáadott vitaminokkal 200 ml,False,match
5900334013958.0,Topjoy szénsavmentes alma-feketeberkenye-meggy-erdei szamóca ital hozzáadott vitaminokkal 200 ml,False,Topjoy szénsavmentes alma-feketeberkenye-meggy-erdei szamóca ital hozzáadott vitaminokkal 200 ml,False,match
5900334013965.0,Topjoy szénsavmentes narancs-alma-őszibarack-citrom ital hozzáadott vitaminokkal 200 ml,False,Topjoy szénsavmentes narancs-alma-őszibarack-citrom ital hozzáadott vitaminokkal 200 ml,False,match
5900344014105.0,Lisner Pastella lazacos szendvicskrém metélőhagymával 70 g,False,Lisner Pastella lazacos szendvicskrém metélőhagymával 70 g,False,match
5900344031157.0,"Classic Ruszli pácolt hering hagymával, édesítőszerrel 400 g",False,"Classic Ruszli pácolt hering hagymával, édesítőszerrel 400 g",False,match
5900344032666.0,Lisner Pastella hal szendvicskrém garnélarákkal és főtt zöldségekkel 80 g,False,Lisner Pastella hal szendvicskrém garnélarákkal és főtt zöldségekkel 80 g,False,match
5900353700143.0,Zozole gyümölcs ízű gumicukor 75 g,False,Zozole gyümölcs ízű gumicukor 75 g,False,match
5900353701539.0,Zozole görögdinnye ízű gumicukor 75 g,False,Zozole görögdinnye ízű gumicukor 75 g,False,match
5900353701805.0,Zozole málnaízű savanyú gumicukor 75 g,False,Zozole málnaízű savanyú gumicukor 75 g,False,match
59003854.0,"Danone Danonino epres, sárgabarackos tejtermék hozzáadott kalciummal & D-vitaminnal 4 x 50 g (200 g)",False,"Danone Danonino epres, sárgabarackos tejtermék hozzáadott kalciummal & D-vitaminnal 4 x 50 g (200 g)",False,match
5900396000910.0,Just a Minute fekete tea 100 filter 140 g,False,Just a Minute fekete tea 100 filter 140 g,False,match
5900396001221.0,Loyd Earl Grey filteres fekete tea 80 filter 120 g,False,Loyd Earl Grey filteres fekete tea 80 filter 120 g,False,match
5900396012777.0,Loyd Grog tea szilva ízesítéssel 10 filter 30 g,False,Loyd Grog tea szilva ízesítéssel 10 filter 30 g,False,match
5900396012784.0,Loyd Grog tea méz ízesítéssel 10 filter 30 g,False,Loyd Grog tea méz ízesítéssel 10 filter 30 g,False,match
5900396016164.0,Loyd aromatizált filteres gyümölcstea málna és eper ízesítéssel 20 filter 40 g,False,Loyd aromatizált filteres gyümölcstea málna és eper ízesítéssel 20 filter 40 g,False,match
5900396016171.0,Loyd aromatizált filteres gyümölcstea fekete áfonya és szeder ízesítéssel 20 filter 40 g,False,Loyd aromatizált filteres gyümölcstea fekete áfonya és szeder ízesítéssel 20 filter 40 g,False,match
5900396016188.0,Loyd citromhéjjal és citromfűvel ízesített filteres zöld tea 20 filter 30 g,False,Loyd citromhéjjal és citromfűvel ízesített filteres zöld tea 20 filter 30 g,False,match
5900396017291.0,"Loyd aromatizált, szilva és fahéj ízű gyümölcstea 20 filter 40 g",False,"Loyd aromatizált, szilva és fahéj ízű gyümölcstea 20 filter 40 g",False,match
5900396022455.0,Loyd erdei gyümölcs ízű filteres tea 20 filter 40 g,False,Loyd erdei gyümölcs ízű filteres tea 20 filter 40 g,False,match
5900396024152.0,Loyd ajándék tea csomag Erdei gyümölcs + Málna-citrom ízű gyümölcstea 80 g + pohár,False,Loyd ajándék tea csomag Erdei gyümölcs + Málna-citrom ízű gyümölcstea 80 g + pohár,False,match
5900396028747.0,Loyd Cold Tea eper & málna ízesített gyümölcs tea 12 filter 30 g,False,Loyd Cold Tea eper & málna ízesített gyümölcs tea 12 filter 30 g,False,match
5900396028761.0,"Loyd Cold Tea citrom, lime, menta ízesített gyümölcs tea 12 filter 30 g",False,"Loyd Cold Tea citrom, lime, menta ízesített gyümölcs tea 12 filter 30 g",False,match
5900396031594.0,Loyd őszibarack és citrom ízű filteres gyümölcstea 20 filter 40 g,False,Loyd őszibarack és citrom ízű filteres gyümölcstea 20 filter 40 g,False,match
5900396032003.0,Loyd gyümölcstea válogatás ajándék fémdobozzal 40 filter 80 g,False,Loyd gyümölcstea válogatás ajándék fémdobozzal 40 filter 80 g,False,match
